,datetime,open,high,low,close
883,2021-10-05 16:15:00,49988.96875,50003.21094,49877.21094,49877.21094
884,2021-10-05 16:20:00,49864.58984,49868.85938,49791.76953,49791.76953
885,2021-10-05 16:25:00,49786.03906,49835.42188,49755.44922,49761.64062
886,2021-10-05 16:30:00,49755.76953,49895.82812,49755.76953,49895.82812
887,2021-10-05 16:35:00,49885.32031,49928.50000,49841.83984,49928.50000
888,2021-10-05 16:40:00,49948.87109,49985.28125,49928.41016,49940.12109
889,2021-10-05 16:45:00,49959.98828,49999.10156,49959.98828,49990.87891
890,2021-10-05 16:50:00,49991.91016,50097.23047,49991.91016,49997.00000
891,2021-10-05 16:55:00,49999.67969,50100.92188,49999.67969,50100.92188
892,2021-10-05 17:00:00,50090.00000,50090.00000,49970.00000,50034.00000
893,2021-10-05 17:05:00,50040.00000,50116.94922,50040.00000,50096.03125
894,2021-10-05 17:10:00,50109.44141,50130.00000,50072.01172,50083.07812
895,2021-10-05 17:15:00,50099.21875,50143.41016,50075.89062,50075.89062
896,2021-10-05 17:20:00,50118.14844,50140.80078,50100.00000,50110.01172
897,2021-10-05 17:25:00,50089.03125,50136.51172,50076.32031,50130.12109
898,2021-10-05 17:30:00,50138.55078,50138.55078,50062.19141,50078.94922
899,2021-10-05 17:35:00,50072.55078,50130.00000,50071.30859,50130.00000
900,2021-10-05 17:40:00,50115.17969,50178.92969,50115.17969,50139.28906
901,2021-10-05 17:45:00,50114.94141,50133.85938,50050.01172,50064.92188
902,2021-10-05 17:50:00,50083.98828,50183.64844,50083.98828,50179.73047
903,2021-10-05 17:55:00,50195.35156,50195.35156,50140.00000,50154.98828
904,2021-10-05 18:00:00,50150.00000,50246.96094,50150.00000,50246.96094
905,2021-10-05 18:05:00,50276.07812,50284.25000,50182.07031,50217.41016
906,2021-10-05 18:10:00,50239.76172,50297.03906,50191.05078,50238.64062
907,2021-10-05 18:15:00,50222.26172,50311.96094,50222.26172,50311.96094
908,2021-10-05 18:20:00,50314.83984,50469.55859,50314.83984,50469.55859
909,2021-10-05 18:25:00,50532.41016,50700.00000,50532.41016,50562.26172
910,2021-10-05 18:30:00,50583.01172,50664.14844,50583.01172,50630.98828
911,2021-10-05 18:35:00,50635.42969,50644.96094,50530.87891,50560.89062
912,2021-10-05 18:40:00,50541.42969,50569.35156,50452.66016,50510.55859
913,2021-10-05 18:45:00,50467.17188,50467.17188,50388.28906,50438.17188
914,2021-10-05 18:50:00,50438.42188,50488.03125,50438.42188,50462.16016
915,2021-10-05 18:55:00,50478.82031,50619.03906,50465.00000,50612.44141
916,2021-10-05 19:00:00,50611.53906,50790.55078,50576.17969,50636.00000
917,2021-10-05 19:05:00,50660.23047,50710.94922,50620.37891,50620.37891
918,2021-10-05 19:10:00,50649.98828,50722.80859,50621.19922,50722.80859
919,2021-10-05 19:15:00,50842.75000,50842.75000,50729.48828,50789.98828
920,2021-10-05 19:20:00,50761.14844,50829.21875,50727.35938,50767.62109
921,2021-10-05 19:25:00,50780.64844,50780.64844,50725.35938,50765.44141
922,2021-10-05 19:30:00,50747.30078,50884.03906,50747.30078,50884.03906
923,2021-10-05 19:35:00,50874.37891,50920.00000,50836.25000,50836.25000
924,2021-10-05 19:40:00,50837.01172,50905.35156,50837.01172,50855.98047
925,2021-10-05 19:45:00,50836.64062,50973.62891,50824.19922,50973.62891
926,2021-10-05 19:50:00,50987.00000,51278.12891,50987.00000,51159.28906
927,2021-10-05 19:55:00,51182.07031,51300.00000,51153.01172,51176.07031
928,2021-10-05 20:00:00,51259.94141,51259.94141,51175.10938,51220.10156
929,2021-10-05 20:05:00,51216.78125,51353.58984,51208.58984,51332.55078
930,2021-10-05 20:10:00,51349.98828,51449.98828,51284.71875,51449.98828
931,2021-10-05 20:15:00,51410.17969,51747.82812,51410.17969,51692.98828
932,2021-10-05 20:20:00,51670.00000,51678.00000,51493.64062,51493.64062
933,2021-10-05 20:25:00,51554.92969,51554.92969,51363.00000,51363.00000
934,2021-10-05 20:30:00,51345.60156,51345.60156,51138.73047,51224.08984
935,2021-10-05 20:35:00,51251.57812,51441.39844,51251.57812,51435.26953
936,2021-10-05 20:40:00,51389.69922,51401.98047,51338.12109,51390.05859
937,2021-10-05 20:45:00,51390.07031,51390.07031,51272.00000,51350.00000
938,2021-10-05 20:50:00,51332.48828,51346.17188,51296.50000,51327.62891
939,2021-10-05 20:55:00,51305.76953,51465.53125,51297.69141,51465.53125
940,2021-10-05 21:00:00,51529.76172,51529.76172,51395.46094,51415.92188
941,2021-10-05 21:05:00,51406.37891,51417.00000,51357.67188,51377.37891
942,2021-10-05 21:10:00,51388.17969,51417.57031,51327.37891,51417.57031
943,2021-10-05 21:15:00,51422.17969,51499.82812,51422.17969,51494.89844
944,2021-10-05 21:20:00,51519.98828,51650.00000,51519.98828,51650.00000
945,2021-10-05 21:25:00,51651.05859,51728.94141,51581.87891,51705.98828
946,2021-10-05 21:30:00,51719.23047,51719.23047,51631.39844,51631.39844
947,2021-10-05 21:35:00,51630.01172,51787.92969,51630.01172,51787.92969
948,2021-10-05 21:40:00,51790.00000,51864.23047,51668.23047,51668.83984
949,2021-10-05 21:45:00,51682.60938,51682.60938,51586.98047,51626.98828
950,2021-10-05 21:50:00,51620.01953,51646.26172,51563.50000,51586.12109
951,2021-10-05 21:55:00,51609.98828,51747.44141,51609.98828,51720.67188
952,2021-10-05 22:00:00,51680.01172,51693.01953,51627.58984,51638.07812
953,2021-10-05 22:05:00,51637.00000,51637.00000,51565.01172,51571.30078
954,2021-10-05 22:10:00,51466.07031,51524.94141,51360.57812,51401.03906
955,2021-10-05 22:15:00,51453.19141,51486.46875,51353.60938,51353.60938
956,2021-10-05 22:20:00,51344.33984,51417.67188,51344.33984,51408.62109
957,2021-10-05 22:25:00,51388.76172,51442.78906,51388.76172,51406.71875
958,2021-10-05 22:30:00,51442.14062,51457.55078,51417.44141,51423.85938
959,2021-10-05 22:35:00,51422.01172,51469.91016,51411.60938,51469.91016
960,2021-10-05 22:40:00,51478.03125,51494.41016,51449.19922,51450.00000
961,2021-10-05 22:45:00,51454.17188,51454.17188,51330.46094,51355.53906
962,2021-10-05 22:50:00,51389.98047,51416.50000,51385.33984,51416.50000
963,2021-10-05 22:55:00,51406.35156,51431.98828,51336.92188,51349.85938
964,2021-10-05 23:00:00,51371.37891,51399.98828,51352.78906,51352.78906
965,2021-10-05 23:05:00,51371.12891,51400.73047,51371.12891,51395.12109
966,2021-10-05 23:10:00,51431.32812,51470.17188,51423.08984,51460.67969
967,2021-10-05 23:15:00,51430.57031,51460.00000,51409.01953,51421.92969
968,2021-10-05 23:20:00,51414.26172,51584.80078,51414.26172,51580.30078
969,2021-10-05 23:25:00,51569.96875,51598.23047,51470.78906,51470.78906
970,2021-10-05 23:30:00,51484.82031,51560.48047,51446.35156,51560.48047
971,2021-10-05 23:35:00,51559.83984,51600.85156,51559.83984,51576.14062
972,2021-10-05 23:40:00,51586.76953,51609.85938,51582.39844,51598.39844
973,2021-10-05 23:45:00,51574.42188,51589.60156,51543.01172,51566.39844
974,2021-10-05 23:50:00,51560.44141,51560.44141,51537.32812,51542.10938
975,2021-10-05 23:55:00,51570.44141,51570.44141,51450.01172,51456.10938
976,2021-10-06 00:00:00,51457.39844,51457.39844,51311.92188,51348.21875
977,2021-10-06 00:05:00,51342.89062,51344.23828,51215.62109,51246.26953
978,2021-10-06 00:10:00,51290.08984,51376.19922,51290.08984,51328.30078
979,2021-10-06 00:15:00,51371.26953,51471.85938,51365.78906,51365.78906
980,2021-10-06 00:20:00,51365.46875,51365.46875,51251.42969,51335.23047
981,2021-10-06 00:25:00,51315.55859,51315.55859,51248.37891,51248.37891
982,2021-10-06 00:30:00,51263.92969,51299.98828,51221.44922,51272.44141
983,2021-10-06 00:35:00,51249.91016,51282.05859,51243.78125,51282.05859
984,2021-10-06 00:40:00,51252.00000,51337.62891,51247.16016,51320.67969
985,2021-10-06 00:45:00,51320.67188,51355.32031,51305.64062,51321.60156
986,2021-10-06 00:50:00,51343.37891,51343.37891,51252.35938,51257.28906
987,2021-10-06 00:55:00,51261.89062,51305.62891,51247.60156,51305.62891
988,2021-10-06 01:00:00,51324.19922,51324.19922,51218.32031,51218.32031
989,2021-10-06 01:05:00,51177.98047,51177.98047,51077.66016,51085.46875
990,2021-10-06 01:10:00,51075.05078,51128.53906,50991.01953,51093.91016
991,2021-10-06 01:15:00,51138.50000,51234.91016,51114.01953,51218.69141
992,2021-10-06 01:20:00,51184.57031,51187.26953,51090.26953,51117.28906
993,2021-10-06 01:25:00,51135.57812,51151.60156,51045.28906,51045.28906
994,2021-10-06 01:30:00,51036.67969,51142.53125,51036.67969,51088.80078
995,2021-10-06 01:35:00,51093.62109,51124.21094,51008.73828,51008.73828
996,2021-10-06 01:40:00,50990.01172,51219.44922,50983.42188,51219.44922
997,2021-10-06 01:45:00,51200.62109,51270.98828,51200.62109,51268.85156
998,2021-10-06 01:50:00,51288.98828,51330.94922,51288.98828,51293.41016
999,2021-10-06 01:55:00,51300.10156,51319.21094,51265.23828,51289.21875
1000,2021-10-06 02:00:00,51279.07031,51374.94922,51279.07031,51355.53906
1001,2021-10-06 02:05:00,51371.75000,51371.75000,51282.71094,51319.07031
1002,2021-10-06 02:10:00,51314.19141,51314.19141,51241.89062,51263.94141
1003,2021-10-06 02:15:00,51261.85156,51261.85156,51196.39062,51243.66016
1004,2021-10-06 02:20:00,51219.30859,51275.71094,51219.16016,51219.16016
1005,2021-10-06 02:25:00,51210.39844,51248.12109,51191.75000,51219.00000
1006,2021-10-06 02:30:00,51258.94141,51333.67188,51238.05078,51333.67188
1007,2021-10-06 02:35:00,51357.55078,51437.01172,51351.48047,51381.42188
1008,2021-10-06 02:40:00,51388.12891,51563.78125,51388.12891,51563.78125
1009,2021-10-06 02:45:00,51552.01172,51560.69922,51516.87109,51560.69922
1010,2021-10-06 02:50:00,51589.50000,51589.50000,51519.21875,51525.21094
1011,2021-10-06 02:55:00,51519.23047,51568.67188,51512.53125,51547.32031
1012,2021-10-06 03:00:00,51547.46094,51564.44922,51518.80859,51534.78906
1013,2021-10-06 03:05:00,51547.32031,51547.32031,51445.01172,51445.01172
1014,2021-10-06 03:10:00,51457.44141,51457.44141,51410.48047,51426.94141
1015,2021-10-06 03:15:00,51395.37109,51441.48828,51330.83984,51426.87891
1016,2021-10-06 03:20:00,51431.35938,51449.87109,51410.98047,51449.46094
1017,2021-10-06 03:25:00,51442.71094,51500.00000,51407.66016,51493.62891
1018,2021-10-06 03:30:00,51475.23047,51475.23047,51320.44141,51430.01172
1019,2021-10-06 03:35:00,51443.91016,51558.98047,51443.91016,51558.98047
1020,2021-10-06 03:40:00,51541.89844,51596.17969,51486.00000,51486.00000
1021,2021-10-06 03:45:00,51473.57031,51560.39062,51450.00000,51534.46094
1022,2021-10-06 03:50:00,51538.55859,51597.23828,51538.55859,51571.67188
1023,2021-10-06 03:55:00,51567.73828,51582.83984,51525.53906,51525.53906
1024,2021-10-06 04:00:00,51517.03125,51575.17188,51515.26953,51575.17188
1025,2021-10-06 04:05:00,51576.80859,51576.80859,51491.44922,51511.58984
1026,2021-10-06 04:10:00,51490.55859,51515.17969,51479.42188,51506.12109
1027,2021-10-06 04:15:00,51500.01172,51514.78125,51459.92188,51459.92188
1028,2021-10-06 04:20:00,51450.00000,51450.00000,51306.28125,51388.17188
1029,2021-10-06 04:25:00,51395.32031,51446.35938,51395.32031,51429.44141
1030,2021-10-06 04:30:00,51388.00000,51395.21094,51305.41016,51333.01172
1031,2021-10-06 04:35:00,51319.78125,51341.78125,51256.30078,51341.78125
1032,2021-10-06 04:40:00,51297.71875,51303.01953,51264.03906,51264.03906
1033,2021-10-06 04:45:00,51279.57812,51348.00000,51279.57812,51301.71875
1034,2021-10-06 04:50:00,51319.98828,51359.25000,51319.69922,51341.32031
1035,2021-10-06 04:55:00,51325.23828,51347.42969,51315.25000,51327.12109
1036,2021-10-06 05:00:00,51321.00000,51321.00000,51239.23047,51239.23047
1037,2021-10-06 05:05:00,51232.55859,51326.66016,51215.76953,51306.60938
1038,2021-10-06 05:10:00,51297.32812,51428.55859,51297.32812,51427.42188
1039,2021-10-06 05:15:00,51446.01172,51760.64062,51446.01172,51737.16016
1040,2021-10-06 05:20:00,51715.00000,51729.23828,51625.21875,51627.44141
1041,2021-10-06 05:25:00,51710.35938,51710.35938,51501.57812,51501.57812
1042,2021-10-06 05:30:00,51485.96875,51485.96875,51338.98047,51338.98047
1043,2021-10-06 05:35:00,51360.94141,51371.55859,51338.30078,51344.14844
1044,2021-10-06 05:40:00,51347.51953,51388.16016,51340.32812,51374.76172
1045,2021-10-06 05:45:00,51380.67969,51392.94922,51369.25000,51373.30078
1046,2021-10-06 05:50:00,51367.69141,51574.92969,51364.00000,51520.26953
1047,2021-10-06 05:55:00,51594.26953,51594.26953,51500.00000,51521.78906
1048,2021-10-06 06:00:00,51471.35156,51534.78906,51464.00000,51534.78906
1049,2021-10-06 06:05:00,51574.25000,51596.14844,51550.01953,51581.78906
1050,2021-10-06 06:10:00,51583.12109,51583.12109,51509.98828,51543.91016
1051,2021-10-06 06:15:00,51523.44922,51644.60156,51522.75000,51594.44141
1052,2021-10-06 06:20:00,51597.71875,51664.28906,51591.51953,51651.85938
1053,2021-10-06 06:25:00,51652.21094,51662.87109,51638.12109,51638.21094
1054,2021-10-06 06:30:00,51635.64062,51653.21875,51590.12891,51635.32812
1055,2021-10-06 06:35:00,51626.76953,51685.82812,51626.76953,51679.89062
1056,2021-10-06 06:40:00,51659.75000,51703.87109,51630.71094,51630.71094
1057,2021-10-06 06:45:00,51619.39844,51633.07812,51563.76953,51588.51172
1058,2021-10-06 06:50:00,51575.83984,51602.23828,51538.89844,51538.89844
1059,2021-10-06 06:55:00,51530.00000,51591.66016,51509.96875,51509.96875
1060,2021-10-06 07:00:00,51467.78125,51480.67969,51455.21875,51455.21875
1061,2021-10-06 07:05:00,51438.03125,51473.62891,51383.92969,51473.62891
1062,2021-10-06 07:10:00,51478.69922,51486.10938,51378.69922,51396.78125
1063,2021-10-06 07:15:00,51390.05859,51448.82031,51386.48047,51387.53906
1064,2021-10-06 07:20:00,51387.35938,51397.44922,51354.51953,51387.50000
1065,2021-10-06 07:25:00,51273.17969,51349.21875,51254.30078,51254.30078
1066,2021-10-06 07:30:00,51302.67188,51375.00000,51209.78906,51308.80078
1067,2021-10-06 07:35:00,51329.28125,51378.35938,51327.26172,51349.82031
1068,2021-10-06 07:40:00,51350.33984,51444.37891,51350.33984,51432.42969
1069,2021-10-06 07:45:00,51407.23047,51489.44141,51405.19141,51489.44141
1070,2021-10-06 07:50:00,51455.32812,51549.48828,51455.32812,51538.57031
1071,2021-10-06 07:55:00,51520.83984,51520.83984,51373.41016,51454.85156
1072,2021-10-06 08:00:00,51443.30859,51499.98828,51264.89062,51281.71875
1073,2021-10-06 08:05:00,51299.14062,51318.60156,51100.51172,51141.82812
1074,2021-10-06 08:10:00,51151.57812,51281.05078,51151.57812,51220.05859
1075,2021-10-06 08:15:00,51296.82031,51343.10938,51242.62891,51268.10156
1076,2021-10-06 08:20:00,51253.35938,51253.35938,50839.01172,50861.83984
1077,2021-10-06 08:25:00,50899.42188,50993.16016,50862.32031,50922.48047
1078,2021-10-06 08:30:00,50968.48047,50968.48047,50557.83984,50684.55859
1079,2021-10-06 08:35:00,50648.73828,50648.73828,50470.30078,50634.73828
1080,2021-10-06 08:40:00,50670.32812,50757.00000,50621.30078,50647.00000
1081,2021-10-06 08:45:00,50655.87109,50824.85156,50655.87109,50797.35938
1082,2021-10-06 08:50:00,50750.01172,50817.62891,50625.17969,50765.00000
1083,2021-10-06 08:55:00,50694.71875,50718.48828,50671.07812,50680.42969
1084,2021-10-06 09:00:00,50628.82031,50753.87891,50509.98828,50638.62891
1085,2021-10-06 09:05:00,50595.75000,50716.17969,50559.12891,50716.17969
1086,2021-10-06 09:10:00,50718.00000,50819.01953,50697.60156,50697.60156
1087,2021-10-06 09:15:00,50719.53125,50719.53125,50554.00000,50554.00000
1088,2021-10-06 09:20:00,50535.21875,50582.60156,50460.05078,50582.60156
1089,2021-10-06 09:25:00,50543.53906,50635.07031,50513.89062,50513.89062
1090,2021-10-06 09:30:00,50476.80859,50557.51172,50436.57812,50501.03125
1091,2021-10-06 09:35:00,50582.55078,50597.26172,50488.12109,50497.10156
1092,2021-10-06 09:40:00,50485.98828,50556.80859,50439.37891,50466.57031
1093,2021-10-06 09:45:00,50449.96094,50590.78906,50449.96094,50590.78906
1094,2021-10-06 09:50:00,50607.30859,50715.71875,50587.82812,50677.50000
1095,2021-10-06 09:55:00,50643.19922,50696.01172,50559.32031,50665.10938
1096,2021-10-06 10:00:00,50686.64062,50738.30859,50640.01172,50648.32031
1097,2021-10-06 10:05:00,50668.78906,50745.91016,50644.28906,50745.91016
1098,2021-10-06 10:10:00,50750.69141,50830.00000,50731.01953,50830.00000
1099,2021-10-06 10:15:00,50825.12891,51150.87109,50825.12891,51021.98828
1100,2021-10-06 10:20:00,51034.01172,51051.87109,50904.85156,50972.89062
1101,2021-10-06 10:25:00,50946.05078,51084.80859,50933.75000,51084.80859
1102,2021-10-06 10:30:00,51077.07812,51356.98828,51028.62109,51305.87109
1103,2021-10-06 10:35:00,51370.23047,51471.23047,51343.42188,51348.25000
1104,2021-10-06 10:40:00,51313.23047,51383.83984,51274.00000,51376.69922
1105,2021-10-06 10:45:00,51365.30859,51365.30859,51259.82031,51266.64062
1106,2021-10-06 10:50:00,51288.64844,51288.64844,51176.62109,51240.00000
1107,2021-10-06 10:55:00,51241.35938,51267.55859,51165.51172,51165.51172
1108,2021-10-06 11:00:00,51117.91016,51327.01172,51091.30078,51279.50000
1109,2021-10-06 11:05:00,51332.23047,51436.57812,51274.01953,51436.57812
1110,2021-10-06 11:10:00,51430.53125,51435.57812,51355.26953,51413.03125
1111,2021-10-06 11:15:00,51393.03125,51467.94141,51345.76953,51432.42969
1112,2021-10-06 11:20:00,51430.10156,51430.10156,51360.53125,51371.17969
1113,2021-10-06 11:25:00,51386.87891,51393.94141,51361.37891,51363.23828
1114,2021-10-06 11:30:00,51363.55859,51378.98047,51228.71094,51298.80078
1115,2021-10-06 11:35:00,51258.55078,51328.46094,51232.53906,51328.46094
1116,2021-10-06 11:40:00,51324.17969,51324.17969,51213.89844,51232.76953
1117,2021-10-06 11:45:00,51222.14062,51222.14062,51173.85938,51187.96875
1118,2021-10-06 11:50:00,51185.94922,51358.92969,51152.23047,51358.92969
1119,2021-10-06 11:55:00,51317.37109,51363.89844,51293.26172,51313.10156
1120,2021-10-06 12:00:00,51277.26953,51396.82031,51277.26953,51379.96094
1121,2021-10-06 12:05:00,51400.03906,51460.78906,51396.69922,51450.21875
1122,2021-10-06 12:10:00,51555.96875,51624.17969,51548.78906,51619.67969
1123,2021-10-06 12:15:00,51636.17188,51816.53906,51622.51953,51816.53906
1124,2021-10-06 12:20:00,51769.96094,52282.03906,51769.96094,52176.14062
1125,2021-10-06 12:25:00,52131.14062,52383.64062,52100.01172,52281.01172
1126,2021-10-06 12:30:00,52331.30859,52424.82031,52236.07812,52268.16016
1127,2021-10-06 12:35:00,52291.23047,52348.14844,52235.16016,52329.46875
1128,2021-10-06 12:40:00,52323.14844,52484.32812,52314.23047,52484.32812
1129,2021-10-06 12:45:00,52500.01172,52507.75000,52387.67969,52411.89062
1130,2021-10-06 12:50:00,52448.23047,52689.00000,52448.23047,52689.00000
1131,2021-10-06 12:55:00,52698.10938,52800.00000,52694.60938,52699.01953
1132,2021-10-06 13:00:00,52695.96875,52728.82812,52633.64062,52719.98047
1133,2021-10-06 13:05:00,52743.92969,52871.98828,52743.92969,52829.07031
1134,2021-10-06 13:10:00,52805.92188,55135.23828,52805.92188,54760.82812
1135,2021-10-06 13:15:00,54615.25000,54897.60938,54195.05859,54219.58984
1136,2021-10-06 13:20:00,54265.23828,54412.98828,54140.01172,54140.01172
1137,2021-10-06 13:25:00,54212.98828,54444.53906,54212.98828,54403.55078
1138,2021-10-06 13:30:00,54296.00000,54296.00000,54001.35156,54196.00000
1139,2021-10-06 13:35:00,54156.00000,54491.94141,54156.00000,54378.64844
1140,2021-10-06 13:40:00,54375.66016,54435.05859,54343.03906,54390.19922
1141,2021-10-06 13:45:00,54479.73828,54496.98828,54222.58984,54222.58984
1142,2021-10-06 13:50:00,54256.07812,54312.80078,53913.19141,53913.19141
1143,2021-10-06 13:55:00,53888.17188,54058.10938,53800.01172,53956.12891
1144,2021-10-06 14:00:00,54045.46875,54045.46875,53784.39844,53847.17969
1145,2021-10-06 14:05:00,53911.80078,54097.98828,53904.58984,54067.60156
1146,2021-10-06 14:10:00,54047.07031,54182.01172,53960.00000,54182.01172
1147,2021-10-06 14:15:00,54117.53125,54124.28125,54034.00000,54124.28125
1148,2021-10-06 14:20:00,54114.51172,54260.00000,54114.51172,54219.26953
1149,2021-10-06 14:25:00,54277.48047,54277.48047,54106.03125,54171.85938
1150,2021-10-06 14:30:00,54179.26172,54307.26953,54179.26172,54247.96875
1151,2021-10-06 14:35:00,54249.98047,54289.19141,54177.01172,54215.00000
1152,2021-10-06 14:40:00,54239.67969,54300.00000,54239.67969,54282.42969
1153,2021-10-06 14:45:00,54322.85938,54357.35938,54259.12109,54259.12109
1154,2021-10-06 14:50:00,54281.23828,54303.42188,54240.98828,54303.42188
1155,2021-10-06 14:55:00,54334.96875,54528.39062,54332.85156,54528.39062
1156,2021-10-06 15:00:00,54543.46094,54543.46094,54323.05859,54350.19922
1157,2021-10-06 15:05:00,54383.51172,54421.85156,54329.17188,54404.25000
1158,2021-10-06 15:10:00,54344.23828,54414.01172,54307.69922,54414.01172
1159,2021-10-06 15:15:00,54286.98828,54554.98828,54286.98828,54489.94922
1160,2021-10-06 15:20:00,54494.98828,54515.01172,54377.16016,54431.50000
1161,2021-10-06 15:25:00,54433.71094,54672.01172,54433.71094,54616.28906
1162,2021-10-06 15:30:00,54629.00000,54688.46875,54578.00000,54608.23828
1163,2021-10-06 15:35:00,54608.80078,54766.37891,54608.80078,54766.37891
1164,2021-10-06 15:40:00,54790.94922,55032.48047,54790.94922,54896.25000
1165,2021-10-06 15:45:00,54932.91016,54932.91016,54790.96875,54790.96875
1166,2021-10-06 15:50:00,54814.75000,54932.01172,54814.75000,54919.94922
1167,2021-10-06 15:55:00,54962.14844,55085.44141,54954.07812,55062.64062
1168,2021-10-06 16:00:00,54977.12109,55015.30859,54749.96875,54749.96875
1169,2021-10-06 16:05:00,54678.00000,54777.23828,54510.76172,54718.01953
1170,2021-10-06 16:10:00,54758.91016,54864.67188,54752.26172,54855.00000
1171,2021-10-06 16:15:00,54803.28125,54803.28125,54666.05859,54666.05859
1172,2021-10-06 16:20:00,54743.39062,54846.25000,54728.19922,54827.92969
1173,2021-10-06 16:25:00,54811.32812,54811.32812,54687.19141,54706.12109
1174,2021-10-06 16:30:00,54728.00000,54769.83984,54567.00000,54583.42188
1175,2021-10-06 16:35:00,54577.01953,54607.37891,54495.98828,54594.42188
1176,2021-10-06 16:40:00,54646.60156,54699.96875,54567.19141,54677.21094
1177,2021-10-06 16:45:00,54678.23828,54754.46094,54678.23828,54739.32812
1178,2021-10-06 16:50:00,54739.78906,54843.48828,54738.39844,54803.73828
1179,2021-10-06 16:55:00,54849.03906,54872.26172,54826.67969,54872.26172
1180,2021-10-06 17:00:00,54898.85938,54898.85938,54753.87891,54753.87891
1181,2021-10-06 17:05:00,54769.69141,54769.69141,54619.98828,54655.89062
1182,2021-10-06 17:10:00,54572.89844,54662.92969,54572.01172,54572.01172
1183,2021-10-06 17:15:00,54607.48828,54616.58984,54528.66016,54614.12891
1184,2021-10-06 17:20:00,54640.55078,54681.32031,54612.98828,54636.37109
1185,2021-10-06 17:25:00,54662.03125,54662.03125,54565.01172,54566.17969
1186,2021-10-06 17:30:00,54594.44141,54698.35938,54594.44141,54661.19922
1187,2021-10-06 17:35:00,54685.94141,54711.00000,54623.82812,54623.82812
1188,2021-10-06 17:40:00,54613.10156,54737.82812,54613.10156,54735.62891
1189,2021-10-06 17:45:00,54759.21094,54809.92188,54709.78125,54709.78125
1190,2021-10-06 17:50:00,54721.08984,54766.32812,54610.08984,54610.08984
1191,2021-10-06 17:55:00,54596.80078,54612.14062,54545.64844,54578.21094
1192,2021-10-06 18:00:00,54615.32812,54690.01172,54615.32812,54682.10938
1193,2021-10-06 18:05:00,54671.82812,54797.73828,54671.82812,54776.58984
1194,2021-10-06 18:10:00,54775.78906,54850.00000,54752.83984,54847.66016
1195,2021-10-06 18:15:00,54879.35156,54879.35156,54806.35156,54852.00000
1196,2021-10-06 18:20:00,54896.92188,54897.73047,54840.01172,54857.07031
1197,2021-10-06 18:25:00,54858.14062,54952.94141,54814.05859,54952.94141
1198,2021-10-06 18:30:00,54975.51172,54975.51172,54904.48828,54953.21094
1199,2021-10-06 18:35:00,54980.03125,55092.83984,54980.03125,55085.39844
1200,2021-10-06 18:40:00,55004.60156,55004.60156,54821.96094,54821.96094
1201,2021-10-06 18:45:00,54822.46094,54870.01172,54767.48047,54777.21875
1202,2021-10-06 18:50:00,54779.00000,54779.00000,54624.58984,54624.58984
1203,2021-10-06 18:55:00,54641.69141,54641.94922,54521.12109,54521.12109
1204,2021-10-06 19:00:00,54666.44922,54761.32812,54571.19141,54749.82031
1205,2021-10-06 19:05:00,54785.12109,54816.39062,54692.28906,54736.10156
1206,2021-10-06 19:10:00,54759.16016,54759.16016,54641.03906,54690.00000
1207,2021-10-06 19:15:00,54685.67188,54757.26172,54685.67188,54693.80078
1208,2021-10-06 19:20:00,54666.98047,54780.01172,54666.98047,54725.64062
1209,2021-10-06 19:25:00,54725.62109,54921.26953,54709.98828,54887.98047
1210,2021-10-06 19:30:00,54959.98828,54976.30859,54920.35156,54948.44922
1211,2021-10-06 19:35:00,54942.28125,54942.28125,54866.14062,54900.05078
1212,2021-10-06 19:40:00,54890.71875,54998.73828,54853.42188,54998.73828
1213,2021-10-06 19:45:00,54951.80859,55013.07812,54903.62891,54914.37891
1214,2021-10-06 19:50:00,54890.80078,54959.28125,54890.80078,54954.53906
1215,2021-10-06 19:55:00,54953.07812,55068.53906,54902.60156,55061.25000
1216,2021-10-06 20:00:00,55143.67969,55143.67969,54923.76172,54923.76172
1217,2021-10-06 20:05:00,54877.94922,54938.98828,54812.01172,54938.98828
1218,2021-10-06 20:10:00,54929.82812,55260.01172,54929.82812,55260.01172
1219,2021-10-06 20:15:00,55262.69922,55262.69922,55112.00000,55112.00000
1220,2021-10-06 20:20:00,55103.10938,55260.85938,55103.10938,55232.91016
1221,2021-10-06 20:25:00,55222.32031,55309.17188,55186.53906,55309.17188
1222,2021-10-06 20:30:00,55337.23828,55366.87109,55170.76172,55170.76172
1223,2021-10-06 20:35:00,55158.64844,55247.76172,55142.83984,55142.83984
1224,2021-10-06 20:40:00,55086.66016,55232.60156,55081.89844,55209.55078
1225,2021-10-06 20:45:00,55200.35938,55200.35938,55055.01953,55079.51953
1226,2021-10-06 20:50:00,55112.94141,55123.46094,54976.58984,55006.25000
1227,2021-10-06 20:55:00,54990.01172,55021.42188,54888.37891,54918.98828
1228,2021-10-06 21:00:00,54947.55859,54986.03125,54913.51172,54986.03125
1229,2021-10-06 21:05:00,54956.32031,55009.32031,54930.10156,55009.32031
1230,2021-10-06 21:10:00,54990.12891,55034.96875,54922.08984,55034.96875
1231,2021-10-06 21:15:00,55018.28125,55045.67188,54999.85938,54999.85938
1232,2021-10-06 21:20:00,55010.17188,55154.98828,55006.26953,55150.07812
1233,2021-10-06 21:25:00,55176.41016,55262.23047,55176.41016,55262.23047
1234,2021-10-06 21:30:00,55176.23828,55185.98828,55085.01172,55085.01172
